family,dataset,src_ip,dst_ip,dst_port,proto,multiclass_label,model,prediction
mythic,mythic_C_2223,172.40.0.31,172.40.0.40,8080,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.50,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.51,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.52,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.53,172.40.0.1,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.53,172.40.0.1,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.53,172.40.0.1,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.53,172.40.0.1,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.53,172.40.0.1,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.53,172.40.0.10,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.53,172.40.0.10,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.53,172.40.0.10,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.53,172.40.0.10,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.53,172.40.0.10,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.53,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.54,172.40.0.1,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.54,172.40.0.1,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.54,172.40.0.1,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.54,172.40.0.1,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.54,172.40.0.1,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.54,172.40.0.10,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.54,172.40.0.10,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.54,172.40.0.10,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.54,172.40.0.10,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.54,172.40.0.10,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.54,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.55,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.56,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.57,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.58,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.59,172.40.0.1,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.59,172.40.0.1,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.59,172.40.0.1,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.59,172.40.0.1,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.59,172.40.0.1,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.59,172.40.0.10,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.59,172.40.0.10,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.59,172.40.0.10,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.59,172.40.0.10,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.59,172.40.0.10,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.59,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.60,172.40.0.1,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.60,172.40.0.1,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.60,172.40.0.1,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.60,172.40.0.1,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.60,172.40.0.1,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.60,172.40.0.10,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.60,172.40.0.10,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.60,172.40.0.10,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.60,172.40.0.10,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.60,172.40.0.10,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.60,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.61,172.40.0.1,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.61,172.40.0.1,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.61,172.40.0.1,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.61,172.40.0.1,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.61,172.40.0.1,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.61,172.40.0.10,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.61,172.40.0.10,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.61,172.40.0.10,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.61,172.40.0.10,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.61,172.40.0.10,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.61,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.62,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.63,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.64,172.40.0.1,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.64,172.40.0.1,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.64,172.40.0.1,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.64,172.40.0.1,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.64,172.40.0.1,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.64,172.40.0.10,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.64,172.40.0.10,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.64,172.40.0.10,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.64,172.40.0.10,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.64,172.40.0.10,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.64,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.65,172.40.0.1,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.65,172.40.0.1,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.65,172.40.0.1,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.65,172.40.0.1,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.65,172.40.0.1,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.65,172.40.0.10,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.65,172.40.0.10,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.65,172.40.0.10,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.65,172.40.0.10,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.65,172.40.0.10,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.65,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.66,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.67,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.68,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.69,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.70,172.40.0.1,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.70,172.40.0.1,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.70,172.40.0.1,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.70,172.40.0.1,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.70,172.40.0.1,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.70,172.40.0.10,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.70,172.40.0.10,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.70,172.40.0.10,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.70,172.40.0.10,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.70,172.40.0.10,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.70,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.71,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.72,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.73,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.74,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.75,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.76,172.40.0.1,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.76,172.40.0.1,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.76,172.40.0.1,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.76,172.40.0.1,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.76,172.40.0.1,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.76,172.40.0.10,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.76,172.40.0.10,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.76,172.40.0.10,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.76,172.40.0.10,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.76,172.40.0.10,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.76,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.77,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.78,172.40.0.1,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.78,172.40.0.1,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.78,172.40.0.1,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.78,172.40.0.1,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.78,172.40.0.1,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.78,172.40.0.10,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.78,172.40.0.10,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.78,172.40.0.10,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.78,172.40.0.10,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.78,172.40.0.10,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.78,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.79,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.80,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.81,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.82,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.83,172.40.0.1,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.83,172.40.0.1,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.83,172.40.0.1,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.83,172.40.0.1,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.83,172.40.0.1,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.83,172.40.0.10,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.83,172.40.0.10,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.83,172.40.0.10,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.83,172.40.0.10,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.83,172.40.0.10,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.83,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.84,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.85,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.86,172.40.0.1,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.86,172.40.0.1,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.86,172.40.0.1,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.86,172.40.0.1,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.86,172.40.0.1,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.86,172.40.0.10,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.86,172.40.0.10,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.86,172.40.0.10,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.86,172.40.0.10,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.86,172.40.0.10,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.86,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.87,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.88,172.40.0.1,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.88,172.40.0.1,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.88,172.40.0.1,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.88,172.40.0.1,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.88,172.40.0.1,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.88,172.40.0.10,22,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.88,172.40.0.10,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.88,172.40.0.10,443,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.88,172.40.0.10,445,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.88,172.40.0.10,3389,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.88,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,172.40.0.89,192.168.1.99,80,tcp,mythic,random_forest,mythic
mythic,mythic_C_2223,fe80::42:3cff:fe6e:9074,ff02::fb,5353,udp,mythic,random_forest,mythic
sliver,2021-10-20-Stolen-Images-Evidence-campaign-pushes-Sliver,10.10.20.102,10.10.20.1,53,udp,sliver,random_forest,cobalt_strike
sliver,2021-10-20-Stolen-Images-Evidence-campaign-pushes-Sliver,10.10.20.102,104.16.19.94,443,tcp,sliver,random_forest,cobalt_strike
sliver,2021-10-20-Stolen-Images-Evidence-campaign-pushes-Sliver,10.10.20.102,104.16.89.20,443,tcp,sliver,random_forest,cobalt_strike
sliver,2021-10-20-Stolen-Images-Evidence-campaign-pushes-Sliver,10.10.20.102,104.21.65.22,80,tcp,sliver,random_forest,cobalt_strike
sliver,2021-10-20-Stolen-Images-Evidence-campaign-pushes-Sliver,10.10.20.102,104.21.91.115,443,tcp,sliver,random_forest,cobalt_strike
sliver,2021-10-20-Stolen-Images-Evidence-campaign-pushes-Sliver,10.10.20.102,142.251.32.144,443,tcp,sliver,random_forest,cobalt_strike
sliver,2021-10-20-Stolen-Images-Evidence-campaign-pushes-Sliver,10.10.20.102,142.251.32.195,443,tcp,sliver,random_forest,cobalt_strike
sliver,2021-10-20-Stolen-Images-Evidence-campaign-pushes-Sliver,10.10.20.102,142.251.32.206,443,tcp,sliver,random_forest,cobalt_strike
sliver,2021-10-20-Stolen-Images-Evidence-campaign-pushes-Sliver,10.10.20.102,142.251.40.65,443,tcp,sliver,random_forest,cobalt_strike
sliver,2021-10-20-Stolen-Images-Evidence-campaign-pushes-Sliver,10.10.20.102,142.251.45.68,443,tcp,sliver,random_forest,cobalt_strike
sliver,2021-10-20-Stolen-Images-Evidence-campaign-pushes-Sliver,10.10.20.102,216.58.193.142,443,tcp,sliver,random_forest,cobalt_strike
sliver,2021-10-20-Stolen-Images-Evidence-campaign-pushes-Sliver,10.10.20.102,23.81.246.193,443,tcp,sliver,random_forest,cobalt_strike
sliver,2021-10-20-Stolen-Images-Evidence-campaign-pushes-Sliver,10.10.20.102,35.190.80.1,443,tcp,sliver,random_forest,cobalt_strike
sliver,2021-10-20-Stolen-Images-Evidence-campaign-pushes-Sliver,10.10.20.102,89.187.164.66,443,tcp,sliver,random_forest,cobalt_strike
sliver,sliver_A_0655,172.20.0.1,224.0.0.251,5353,udp,sliver,random_forest,mythic
sliver,sliver_A_0655,172.20.0.30,103.102.166.224,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,104.16.123.96,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,104.16.124.96,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,104.75.0.183,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,104.75.1.165,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,104.76.80.143,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,104.94.216.37,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,104.94.218.45,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,104.94.218.82,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,109.61.109.140,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,121.134.215.104,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,121.174.142.81,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,121.174.142.82,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,129.250.35.250,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,129.250.35.251,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,13.225.113.230,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,142.251.150.119,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,142.251.151.119,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,142.251.152.119,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,142.251.153.119,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,142.251.154.119,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,142.251.155.119,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,142.251.156.119,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,142.251.157.119,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,142.91.108.61,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,151.101.1.140,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,151.101.129.140,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,151.101.131.19,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,151.101.193.140,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,151.101.195.19,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,151.101.3.19,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,151.101.65.140,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,151.101.67.19,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,162.159.200.1,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,162.159.200.123,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,167.82.0.223,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,167.82.48.223,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,175.195.167.194,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,184.28.183.49,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,184.28.245.49,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,184.31.228.249,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,185.125.190.20,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,185.125.190.21,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,185.125.190.29,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,198.252.206.1,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,20.200.245.247,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,202.43.57.85,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,208.88.66.8,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,211.108.117.211,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,216.239.35.0,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,216.239.35.12,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,216.239.35.4,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,216.239.35.8,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,222.166.0.136,123,udp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,23.217.180.246,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,23.217.69.53,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,23.221.151.70,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,23.46.237.27,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,23.47.150.110,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,23.47.150.66,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,23.49.205.28,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,23.49.206.40,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,23.51.60.249,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,23.60.185.29,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,23.60.186.45,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,23.60.186.85,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.30,23.63.77.47,0,icmp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,103.102.166.224,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,104.16.123.96,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,104.16.124.96,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,104.75.0.183,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,104.75.1.165,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,104.94.216.37,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,104.94.218.45,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,142.251.150.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,142.251.151.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,142.251.152.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,142.251.153.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,142.251.154.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,142.251.155.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,142.251.156.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,142.251.157.119,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,151.101.131.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,151.101.195.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,151.101.3.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,151.101.67.19,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,167.82.0.223,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,167.82.48.223,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,184.28.183.49,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,184.31.228.249,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,185.125.190.20,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,185.125.190.21,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,185.125.190.29,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,185.125.190.81,443,tcp,sliver,random_forest,sliver
sliver,sliver_A_0655,172.20.0.5,185.125.190.82,443,tcp,sliver,random_forest,sliver
